event_type,id,agent_id,phone_number,start_time,end_time,disposition
ENDED,849,19,(807) 795-5496,2016-03-18 22:06,2016-03-18 22:07,REFUND
STARTED,855,16,(289) 6966-3592,2016-03-18 22:07,,
STARTED,856,20,(807) 9662-3117,2016-03-18 22:07,,
STARTED,857,19,(705) 1084-2752,2016-03-18 22:07,,
ENDED,820,7,(613) 9030-5972,2016-03-18 22:05,2016-03-18 22:07,COMPLAINT
STARTED,858,21,(416) 6207-7304,2016-03-18 22:07,,
STARTED,859,7,(807) 5701-5504,2016-03-18 22:07,,
STARTED,860,37,(416) 5425-3475,2016-03-18 22:07,,
ENDED,853,17,(905) 6488-6534,2016-03-18 22:06,2016-03-18 22:07,COMPLAINT
ENDED,851,27,(705) 9664-0048,2016-03-18 22:06,2016-03-18 22:07,TECH_SUPPORT
STARTED,861,17,(365) 546-6142,2016-03-18 22:07,,
STARTED,862,27,(647) 9028-4503,2016-03-18 22:07,,
ENDED,846,1,(226) 694-8546,2016-03-18 22:06,2016-03-18 22:07,REFUND
ENDED,788,35,(289) 6186-3639,2016-03-18 22:02,2016-03-18 22:07,TECH_SUPPORT
STARTED,863,1,(365) 9321-3213,2016-03-18 22:07,,
STARTED,864,35,(226) 7377-0131,2016-03-18 22:07,,
ENDED,854,29,(905) 1050-2834,2016-03-18 22:07,2016-03-18 22:07,CANCELLATION
STARTED,865,29,(289) 2479-8630,2016-03-18 22:07,,
ENDED,756,39,(365) 1631-1906,2016-03-18 22:00,2016-03-18 22:07,COMPLAINT
ENDED,844,5,(416) 8150-7296,2016-03-18 22:06,2016-03-18 22:07,CANCELLATION
STARTED,866,5,(647) 4050-6297,2016-03-18 22:07,,
STARTED,867,39,(705) 9586-8622,2016-03-18 22:07,,
ENDED,865,29,(289) 2479-8630,2016-03-18 22:07,2016-03-18 22:07,DROPPED_WHILE_TALKING
ENDED,866,5,(647) 4050-6297,2016-03-18 22:07,2016-03-18 22:07,NEW_ORDER
STARTED,868,29,(249) 8029-4067,2016-03-18 22:08,,
ENDED,848,2,(365) 3661-3611,2016-03-18 22:06,2016-03-18 22:08,BILLING_QUESTION
STARTED,869,2,(226) 9627-9468,2016-03-18 22:08,,
STARTED,870,5,(647) 8789-3610,2016-03-18 22:08,,
ENDED,850,6,(905) 5123-0341,2016-03-18 22:06,2016-03-18 22:08,PRODUCT_QUESTION
STARTED,871,6,(365) 7444-2337,2016-03-18 22:08,,
ENDED,663,34,(437) 3072-5377,2016-03-18 21:54,2016-03-18 22:08,NEW_ORDER
STARTED,872,34,(416) 7824-7623,2016-03-18 22:08,,
ENDED,870,5,(647) 8789-3610,2016-03-18 22:08,2016-03-18 22:08,DROPPED_WHILE_TALKING
ENDED,871,6,(365) 7444-2337,2016-03-18 22:08,2016-03-18 22:08,INCORRECT_NUMBER
STARTED,873,5,(226) 4555-8012,2016-03-18 22:08,,
STARTED,874,6,(519) 2950-8102,2016-03-18 22:08,,
ENDED,807,13,(905) 1654-9903,2016-03-18 22:03,2016-03-18 22:08,SILENCE
STARTED,875,13,(416) 4412-9065,2016-03-18 22:08,,
ENDED,847,23,(365) 8514-3712,2016-03-18 22:06,2016-03-18 22:08,DROPPED_WHILE_TALKING
ENDED,831,32,(647) 2396-3899,2016-03-18 22:05,2016-03-18 22:08,COMPLAINT
STARTED,876,32,(416) 6373-2630,2016-03-18 22:08,,
ENDED,869,2,(226) 9627-9468,2016-03-18 22:08,2016-03-18 22:08,SILENCE
STARTED,877,23,(249) 3614-7397,2016-03-18 22:08,,
STARTED,878,2,(807) 2725-3621,2016-03-18 22:08,,
ENDED,867,39,(705) 9586-8622,2016-03-18 22:07,2016-03-18 22:08,INCORRECT_NUMBER
STARTED,879,39,(437) 9374-5196,2016-03-18 22:08,,
ENDED,872,34,(416) 7824-7623,2016-03-18 22:08,2016-03-18 22:08,SILENCE
ENDED,826,15,(437) 5978-2804,2016-03-18 22:05,2016-03-18 22:08,INCORRECT_NUMBER
STARTED,880,15,(705) 2291-8571,2016-03-18 22:08,,
STARTED,881,34,(289) 3308-1414,2016-03-18 22:08,,
ENDED,859,7,(807) 5701-5504,2016-03-18 22:07,2016-03-18 22:08,COMPLAINT
STARTED,882,7,(226) 8066-8096,2016-03-18 22:08,,
ENDED,817,9,(343) 3086-3285,2016-03-18 22:04,2016-03-18 22:08,BILLING_QUESTION
STARTED,883,9,(613) 3781-9375,2016-03-18 22:08,,
ENDED,828,4,(226) 1339-0398,2016-03-18 22:05,2016-03-18 22:09,COMPLAINT
ENDED,832,26,(437) 9019-2664,2016-03-18 22:05,2016-03-18 22:09,BILLING_QUESTION
STARTED,884,26,(705) 9016-5121,2016-03-18 22:09,,
STARTED,885,4,(289) 4660-2957,2016-03-18 22:09,,
ENDED,885,4,(289) 4660-2957,2016-03-18 22:09,2016-03-18 22:09,REFUND
STARTED,886,4,(416) 1112-9906,2016-03-18 22:09,,
ENDED,878,2,(807) 2725-3621,2016-03-18 22:08,2016-03-18 22:09,PRODUCT_QUESTION
STARTED,887,2,(437) 9115-3925,2016-03-18 22:09,,
ENDED,874,6,(519) 2950-8102,2016-03-18 22:08,2016-03-18 22:09,DROPPED_WHILE_TALKING
STARTED,888,6,(249) 798-9897,2016-03-18 22:09,,
ENDED,884,26,(705) 9016-5121,2016-03-18 22:09,2016-03-18 22:09,CANCELLATION
ENDED,882,7,(226) 8066-8096,2016-03-18 22:08,2016-03-18 22:09,TECH_SUPPORT
STARTED,889,26,(289) 2714-2104,2016-03-18 22:09,,
STARTED,890,7,(249) 9708-7186,2016-03-18 22:09,,
ENDED,779,25,(249) 3993-4614,2016-03-18 22:02,2016-03-18 22:09,SILENCE
ENDED,877,23,(249) 3614-7397,2016-03-18 22:08,2016-03-18 22:09,WARM_TRANSFER
ENDED,791,40,(807) 7029-0886,2016-03-18 22:02,2016-03-18 22:09,TECH_SUPPORT
STARTED,891,40,(613) 8411-1927,2016-03-18 22:09,,
STARTED,892,23,(705) 2351-3468,2016-03-18 22:09,,
STARTED,893,25,(437) 9321-6701,2016-03-18 22:09,,
ENDED,829,3,(437) 6204-6208,2016-03-18 22:05,2016-03-18 22:09,DROPPED_WHILE_TALKING
STARTED,894,3,(905) 4679-0913,2016-03-18 22:09,,
ENDED,827,31,(807) 6940-4413,2016-03-18 22:05,2016-03-18 22:09,TECH_SUPPORT
STARTED,895,31,(289) 5932-6641,2016-03-18 22:09,,
ENDED,819,24,(249) 9503-1322,2016-03-18 22:04,2016-03-18 22:09,BILLING_QUESTION
STARTED,896,24,(613) 6279-0107,2016-03-18 22:09,,
ENDED,896,24,(613) 6279-0107,2016-03-18 22:09,2016-03-18 22:09,SILENCE
STARTED,897,24,(647) 9219-7299,2016-03-18 22:09,,
ENDED,897,24,(647) 9219-7299,2016-03-18 22:09,2016-03-18 22:09,INCORRECT_NUMBER
ENDED,824,18,(289) 1036-8105,2016-03-18 22:05,2016-03-18 22:09,INCORRECT_NUMBER
ENDED,836,11,(705) 4529-6113,2016-03-18 22:05,2016-03-18 22:10,BILLING_QUESTION
STARTED,898,24,(613) 9567-5262,2016-03-18 22:10,,
STARTED,899,18,(905) 2198-6583,2016-03-18 22:10,,
ENDED,862,27,(647) 9028-4503,2016-03-18 22:07,2016-03-18 22:10,NEW_ORDER
STARTED,900,27,(226) 5117-1939,2016-03-18 22:10,,
ENDED,838,12,(519) 7318-8595,2016-03-18 22:06,2016-03-18 22:10,INCORRECT_NUMBER
ENDED,861,17,(365) 546-6142,2016-03-18 22:07,2016-03-18 22:10,SILENCE
STARTED,901,12,(705) 3223-2375,2016-03-18 22:10,,
STARTED,902,17,(226) 480-0401,2016-03-18 22:10,,
ENDED,873,5,(226) 4555-8012,2016-03-18 22:08,2016-03-18 22:10,REQUIRES_SUPERVISOR_ATTENTION
STARTED,903,11,(289) 4727-1256,2016-03-18 22:10,,
STARTED,904,5,(289) 7153-7966,2016-03-18 22:10,,
ENDED,856,20,(807) 9662-3117,2016-03-18 22:07,2016-03-18 22:10,INCORRECT_NUMBER
ENDED,889,26,(289) 2714-2104,2016-03-18 22:09,2016-03-18 22:10,TECH_SUPPORT
STARTED,905,20,(905) 1268-8398,2016-03-18 22:10,,
ENDED,902,17,(226) 480-0401,2016-03-18 22:10,2016-03-18 22:10,PRODUCT_QUESTION
STARTED,906,26,(249) 8532-9478,2016-03-18 22:10,,
ENDED,886,4,(416) 1112-9906,2016-03-18 22:09,2016-03-18 22:10,SILENCE
ENDED,815,14,(613) 1374-6201,2016-03-18 22:04,2016-03-18 22:10,SILENCE
ENDED,898,24,(613) 9567-5262,2016-03-18 22:10,2016-03-18 22:10,INCORRECT_NUMBER
ENDED,888,6,(249) 798-9897,2016-03-18 22:09,2016-03-18 22:10,COMPLAINT
STARTED,907,6,(905) 3893-9187,2016-03-18 22:10,,
ENDED,892,23,(705) 2351-3468,2016-03-18 22:09,2016-03-18 22:10,NEW_ORDER
STARTED,908,24,(905) 4168-9855,2016-03-18 22:10,,
STARTED,909,14,(289) 1857-9323,2016-03-18 22:10,,
ENDED,833,38,(249) 1748-3086,2016-03-18 22:05,2016-03-18 22:10,TECH_SUPPORT
STARTED,910,17,(416) 8506-4245,2016-03-18 22:10,,
STARTED,911,23,(343) 9185-3233,2016-03-18 22:10,,
STARTED,912,38,(647) 1687-4069,2016-03-18 22:10,,
STARTED,913,4,(519) 9626-8853,2016-03-18 22:10,,
ENDED,858,21,(416) 6207-7304,2016-03-18 22:07,2016-03-18 22:11,DROPPED_WHILE_TALKING
STARTED,914,21,(289) 5636-6211,2016-03-18 22:11,,
ENDED,855,16,(289) 6966-3592,2016-03-18 22:07,2016-03-18 22:11,SILENCE
STARTED,915,16,(705) 2043-1824,2016-03-18 22:11,,
ENDED,891,40,(613) 8411-1927,2016-03-18 22:09,2016-03-18 22:11,COMPLAINT
STARTED,916,40,(343) 9973-0870,2016-03-18 22:11,,
ENDED,903,11,(289) 4727-1256,2016-03-18 22:10,2016-03-18 22:11,NEW_ORDER
STARTED,917,11,(519) 3217-9888,2016-03-18 22:11,,
ENDED,868,29,(249) 8029-4067,2016-03-18 22:08,2016-03-18 22:11,INCORRECT_NUMBER
STARTED,918,29,(416) 5692-7512,2016-03-18 22:11,,
ENDED,857,19,(705) 1084-2752,2016-03-18 22:07,2016-03-18 22:11,CANCELLATION
ENDED,890,7,(249) 9708-7186,2016-03-18 22:09,2016-03-18 22:11,DROPPED_WHILE_TALKING
STARTED,919,19,(437) 8340-8204,2016-03-18 22:11,,
STARTED,920,7,(519) 9527-5867,2016-03-18 22:11,,
ENDED,894,3,(905) 4679-0913,2016-03-18 22:09,2016-03-18 22:11,INCORRECT_NUMBER
STARTED,921,3,(807) 6412-9510,2016-03-18 22:11,,
ENDED,799,30,(365) 1859-1590,2016-03-18 22:03,2016-03-18 22:11,TECH_SUPPORT
ENDED,883,9,(613) 3781-9375,2016-03-18 22:08,2016-03-18 22:11,SILENCE
ENDED,914,21,(289) 5636-6211,2016-03-18 22:11,2016-03-18 22:11,COMPLAINT
STARTED,922,30,(905) 2021-2787,2016-03-18 22:11,,
ENDED,905,20,(905) 1268-8398,2016-03-18 22:10,2016-03-18 22:11,SILENCE
ENDED,843,10,(289) 5036-2176,2016-03-18 22:06,2016-03-18 22:11,REQUIRES_SUPERVISOR_ATTENTION
ENDED,863,1,(365) 9321-3213,2016-03-18 22:07,2016-03-18 22:11,NEW_ORDER
STARTED,923,20,(365) 2715-1987,2016-03-18 22:11,,
ENDED,908,24,(905) 4168-9855,2016-03-18 22:10,2016-03-18 22:11,BILLING_QUESTION
ENDED,822,33,(289) 6662-3677,2016-03-18 22:05,2016-03-18 22:11,WARM_TRANSFER
STARTED,924,1,(905) 3205-1203,2016-03-18 22:11,,
STARTED,925,10,(807) 9073-9288,2016-03-18 22:11,,
STARTED,926,24,(807) 8221-2269,2016-03-18 22:11,,
STARTED,927,21,(647) 5937-0559,2016-03-18 22:11,,
ENDED,904,5,(289) 7153-7966,2016-03-18 22:10,2016-03-18 22:12,NEW_ORDER
STARTED,928,33,(613) 9870-0558,2016-03-18 22:12,,
STARTED,929,5,(905) 1272-6236,2016-03-18 22:12,,
STARTED,930,9,(289) 5624-0122,2016-03-18 22:12,,
ENDED,925,10,(807) 9073-9288,2016-03-18 22:11,2016-03-18 22:12,TECH_SUPPORT
ENDED,880,15,(705) 2291-8571,2016-03-18 22:08,2016-03-18 22:12,INCORRECT_NUMBER
ENDED,928,33,(613) 9870-0558,2016-03-18 22:12,2016-03-18 22:12,TECH_SUPPORT
STARTED,931,33,(705) 459-6164,2016-03-18 22:12,,
STARTED,932,15,(226) 3462-6760,2016-03-18 22:12,,
STARTED,933,10,(647) 8093-9382,2016-03-18 22:12,,
ENDED,931,33,(705) 459-6164,2016-03-18 22:12,2016-03-18 22:12,WARM_TRANSFER
STARTED,934,33,(519) 9416-9205,2016-03-18 22:12,,
ENDED,876,32,(416) 6373-2630,2016-03-18 22:08,2016-03-18 22:12,COMPLAINT
STARTED,935,32,(905) 7042-7658,2016-03-18 22:12,,
ENDED,933,10,(647) 8093-9382,2016-03-18 22:12,2016-03-18 22:12,REFUND
STARTED,936,10,(437) 9755-0774,2016-03-18 22:12,,
ENDED,802,28,(807) 2889-8888,2016-03-18 22:03,2016-03-18 22:12,REFUND
ENDED,912,38,(647) 1687-4069,2016-03-18 22:10,2016-03-18 22:12,BILLING_QUESTION
STARTED,937,38,(226) 4290-8459,2016-03-18 22:12,,
STARTED,938,28,(807) 5738-2531,2016-03-18 22:12,,
ENDED,935,32,(905) 7042-7658,2016-03-18 22:12,2016-03-18 22:12,INCORRECT_NUMBER
STARTED,939,32,(365) 2052-2987,2016-03-18 22:12,,
ENDED,835,36,(226) 4225-1011,2016-03-18 22:05,2016-03-18 22:12,TECH_SUPPORT
STARTED,940,36,(519) 8789-4921,2016-03-18 22:12,,
ENDED,910,17,(416) 8506-4245,2016-03-18 22:10,2016-03-18 22:12,SILENCE
ENDED,887,2,(437) 9115-3925,2016-03-18 22:09,2016-03-18 22:12,CANCELLATION
STARTED,941,17,(647) 2117-9790,2016-03-18 22:12,,
STARTED,942,2,(905) 2596-4229,2016-03-18 22:12,,
ENDED,917,11,(519) 3217-9888,2016-03-18 22:11,2016-03-18 22:12,WARM_TRANSFER
STARTED,943,11,(647) 2898-9256,2016-03-18 22:12,,
ENDED,913,4,(519) 9626-8853,2016-03-18 22:10,2016-03-18 22:13,COMPLAINT
STARTED,944,4,(416) 9982-5981,2016-03-18 22:13,,
ENDED,879,39,(437) 9374-5196,2016-03-18 22:08,2016-03-18 22:13,REQUIRES_SUPERVISOR_ATTENTION
STARTED,945,39,(416) 5101-1106,2016-03-18 22:13,,
ENDED,938,28,(807) 5738-2531,2016-03-18 22:12,2016-03-18 22:13,NEW_ORDER
STARTED,946,28,(249) 2584-3468,2016-03-18 22:13,,
ENDED,940,36,(519) 8789-4921,2016-03-18 22:12,2016-03-18 22:13,REFUND
STARTED,947,36,(807) 6720-5288,2016-03-18 22:13,,
ENDED,921,3,(807) 6412-9510,2016-03-18 22:11,2016-03-18 22:13,WARM_TRANSFER
ENDED,941,17,(647) 2117-9790,2016-03-18 22:12,2016-03-18 22:13,REFUND
STARTED,948,3,(647) 1794-7971,2016-03-18 22:13,,
STARTED,949,17,(365) 202-9152,2016-03-18 22:13,,
ENDED,924,1,(905) 3205-1203,2016-03-18 22:11,2016-03-18 22:13,DROPPED_WHILE_TALKING
ENDED,946,28,(249) 2584-3468,2016-03-18 22:13,2016-03-18 22:13,SILENCE
STARTED,950,28,(365) 6925-2300,2016-03-18 22:13,,
ENDED,907,6,(905) 3893-9187,2016-03-18 22:10,2016-03-18 22:13,NEW_ORDER
STARTED,951,6,(437) 5875-0367,2016-03-18 22:13,,
STARTED,952,1,(647) 854-3608,2016-03-18 22:13,,
ENDED,944,4,(416) 9982-5981,2016-03-18 22:13,2016-03-18 22:13,INCORRECT_NUMBER
STARTED,953,4,(613) 9260-3701,2016-03-18 22:13,,
ENDED,949,17,(365) 202-9152,2016-03-18 22:13,2016-03-18 22:13,TECH_SUPPORT
STARTED,954,17,(705) 9966-1163,2016-03-18 22:13,,
ENDED,948,3,(647) 1794-7971,2016-03-18 22:13,2016-03-18 22:13,REQUIRES_SUPERVISOR_ATTENTION
STARTED,955,3,(905) 556-7464,2016-03-18 22:13,,
ENDED,860,37,(416) 5425-3475,2016-03-18 22:07,2016-03-18 22:13,WARM_TRANSFER
STARTED,956,37,(416) 7496-8709,2016-03-18 22:13,,
ENDED,923,20,(365) 2715-1987,2016-03-18 22:11,2016-03-18 22:13,REFUND
ENDED,951,6,(437) 5875-0367,2016-03-18 22:13,2016-03-18 22:13,WARM_TRANSFER
STARTED,957,20,(705) 271-4482,2016-03-18 22:13,,
ENDED,794,22,(807) 8174-2182,2016-03-18 22:03,2016-03-18 22:13,WARM_TRANSFER
STARTED,958,6,(905) 1647-0851,2016-03-18 22:14,,
STARTED,959,22,(365) 335-0087,2016-03-18 22:14,,
ENDED,932,15,(226) 3462-6760,2016-03-18 22:12,2016-03-18 22:14,CANCELLATION
STARTED,960,15,(289) 1408-3536,2016-03-18 22:14,,
ENDED,893,25,(437) 9321-6701,2016-03-18 22:09,2016-03-18 22:14,REFUND
ENDED,947,36,(807) 6720-5288,2016-03-18 22:13,2016-03-18 22:14,TECH_SUPPORT
ENDED,875,13,(416) 4412-9065,2016-03-18 22:08,2016-03-18 22:14,SILENCE
STARTED,961,36,(365) 9751-5848,2016-03-18 22:14,,
ENDED,955,3,(905) 556-7464,2016-03-18 22:13,2016-03-18 22:14,BILLING_QUESTION
STARTED,962,13,(343) 4959-9079,2016-03-18 22:14,,
STARTED,963,25,(647) 4181-8852,2016-03-18 22:14,,
STARTED,964,3,(905) 1767-4910,2016-03-18 22:14,,
ENDED,918,29,(416) 5692-7512,2016-03-18 22:11,2016-03-18 22:14,DROPPED_WHILE_TALKING
STARTED,965,29,(437) 9582-4152,2016-03-18 22:14,,
ENDED,960,15,(289) 1408-3536,2016-03-18 22:14,2016-03-18 22:14,CANCELLATION
STARTED,966,15,(437) 536-9508,2016-03-18 22:14,,
ENDED,963,25,(647) 4181-8852,2016-03-18 22:14,2016-03-18 22:14,DROPPED_WHILE_TALKING
ENDED,945,39,(416) 5101-1106,2016-03-18 22:13,2016-03-18 22:14,REFUND
STARTED,967,25,(365) 7672-4016,2016-03-18 22:14,,
STARTED,968,39,(416) 736-5624,2016-03-18 22:14,,
ENDED,934,33,(519) 9416-9205,2016-03-18 22:12,2016-03-18 22:14,COMPLAINT
ENDED,927,21,(647) 5937-0559,2016-03-18 22:11,2016-03-18 22:14,REQUIRES_SUPERVISOR_ATTENTION
ENDED,926,24,(807) 8221-2269,2016-03-18 22:11,2016-03-18 22:14,REFUND
STARTED,969,33,(647) 2712-4584,2016-03-18 22:14,,
STARTED,970,24,(437) 9263-2408,2016-03-18 22:14,,
ENDED,916,40,(343) 9973-0870,2016-03-18 22:11,2016-03-18 22:14,REQUIRES_SUPERVISOR_ATTENTION
ENDED,957,20,(705) 271-4482,2016-03-18 22:13,2016-03-18 22:14,DROPPED_WHILE_TALKING
STARTED,971,40,(437) 3439-9159,2016-03-18 22:14,,
ENDED,881,34,(289) 3308-1414,2016-03-18 22:08,2016-03-18 22:14,PRODUCT_QUESTION
STARTED,972,20,(343) 1922-3362,2016-03-18 22:14,,
STARTED,973,34,(705) 2679-4862,2016-03-18 22:15,,
ENDED,936,10,(437) 9755-0774,2016-03-18 22:12,2016-03-18 22:15,REQUIRES_SUPERVISOR_ATTENTION
ENDED,900,27,(226) 5117-1939,2016-03-18 22:10,2016-03-18 22:15,COMPLAINT
STARTED,974,21,(437) 2322-6873,2016-03-18 22:15,,
ENDED,952,1,(647) 854-3608,2016-03-18 22:13,2016-03-18 22:15,TECH_SUPPORT
STARTED,975,1,(705) 2921-0806,2016-03-18 22:15,,
STARTED,976,10,(705) 5826-5177,2016-03-18 22:15,,
ENDED,971,40,(437) 3439-9159,2016-03-18 22:14,2016-03-18 22:15,BILLING_QUESTION
ENDED,962,13,(343) 4959-9079,2016-03-18 22:14,2016-03-18 22:15,INCORRECT_NUMBER
STARTED,977,40,(613) 1790-6486,2016-03-18 22:15,,
ENDED,974,21,(437) 2322-6873,2016-03-18 22:15,2016-03-18 22:15,REFUND
STARTED,978,13,(416) 3181-4880,2016-03-18 22:15,,
STARTED,979,21,(249) 8245-6725,2016-03-18 22:15,,
STARTED,980,27,(416) 4493-2068,2016-03-18 22:15,,
ENDED,968,39,(416) 736-5624,2016-03-18 22:14,2016-03-18 22:15,DROPPED_WHILE_TALKING
STARTED,981,39,(519) 6745-1612,2016-03-18 22:15,,
ENDED,970,24,(437) 9263-2408,2016-03-18 22:14,2016-03-18 22:15,COMPLAINT
STARTED,982,24,(249) 4982-1612,2016-03-18 22:15,,
ENDED,864,35,(226) 7377-0131,2016-03-18 22:07,2016-03-18 22:15,DROPPED_WHILE_TALKING
STARTED,983,35,(647) 6929-5976,2016-03-18 22:15,,
ENDED,915,16,(705) 2043-1824,2016-03-18 22:11,2016-03-18 22:15,NEW_ORDER
STARTED,984,16,(705) 4086-4986,2016-03-18 22:15,,
ENDED,979,21,(249) 8245-6725,2016-03-18 22:15,2016-03-18 22:15,BILLING_QUESTION
ENDED,797,8,(249) 9831-1807,2016-03-18 22:03,2016-03-18 22:15,INCORRECT_NUMBER
STARTED,985,8,(807) 6464-0847,2016-03-18 22:15,,
ENDED,929,5,(905) 1272-6236,2016-03-18 22:12,2016-03-18 22:15,REFUND
STARTED,986,5,(705) 8136-3570,2016-03-18 22:15,,
STARTED,987,21,(519) 6874-3237,2016-03-18 22:15,,
ENDED,982,24,(249) 4982-1612,2016-03-18 22:15,2016-03-18 22:15,WARM_TRANSFER
ENDED,950,28,(365) 6925-2300,2016-03-18 22:13,2016-03-18 22:15,BILLING_QUESTION
STARTED,988,28,(647) 1272-1565,2016-03-18 22:16,,
STARTED,989,24,(365) 6370-6028,2016-03-18 22:16,,
ENDED,964,3,(905) 1767-4910,2016-03-18 22:14,2016-03-18 22:16,REFUND
ENDED,988,28,(647) 1272-1565,2016-03-18 22:16,2016-03-18 22:16,TECH_SUPPORT
ENDED,899,18,(905) 2198-6583,2016-03-18 22:10,2016-03-18 22:16,CANCELLATION
STARTED,990,18,(647) 5046-0228,2016-03-18 22:16,,
STARTED,991,28,(343) 6200-9874,2016-03-18 22:16,,
ENDED,943,11,(647) 2898-9256,2016-03-18 22:12,2016-03-18 22:16,BILLING_QUESTION
ENDED,930,9,(289) 5624-0122,2016-03-18 22:12,2016-03-18 22:16,DROPPED_WHILE_TALKING
STARTED,992,11,(343) 7750-4681,2016-03-18 22:16,,
STARTED,993,9,(416) 8471-3713,2016-03-18 22:16,,
ENDED,987,21,(519) 6874-3237,2016-03-18 22:15,2016-03-18 22:16,BILLING_QUESTION
STARTED,994,3,(807) 7342-2825,2016-03-18 22:16,,
STARTED,995,21,(519) 3055-0229,2016-03-18 22:16,,
ENDED,993,9,(416) 8471-3713,2016-03-18 22:16,2016-03-18 22:16,REFUND
STARTED,996,9,(226) 3124-5352,2016-03-18 22:16,,
ENDED,967,25,(365) 7672-4016,2016-03-18 22:14,2016-03-18 22:16,COMPLAINT
STARTED,997,25,(416) 7086-5976,2016-03-18 22:16,,
ENDED,975,1,(705) 2921-0806,2016-03-18 22:15,2016-03-18 22:16,DROPPED_WHILE_TALKING
STARTED,998,1,(705) 4487-9964,2016-03-18 22:16,,
ENDED,980,27,(416) 4493-2068,2016-03-18 22:15,2016-03-18 22:16,CANCELLATION
STARTED,999,27,(365) 9397-4139,2016-03-18 22:16,,
ENDED,995,21,(519) 3055-0229,2016-03-18 22:16,2016-03-18 22:16,TECH_SUPPORT
STARTED,1000,21,(705) 671-4868,2016-03-18 22:16,,
ENDED,942,2,(905) 2596-4229,2016-03-18 22:12,2016-03-18 22:16,COMPLAINT
STARTED,1001,2,(365) 2580-2007,2016-03-18 22:16,,
ENDED,965,29,(437) 9582-4152,2016-03-18 22:14,2016-03-18 22:16,COMPLAINT
STARTED,1002,29,(905) 1882-2278,2016-03-18 22:16,,
ENDED,989,24,(365) 6370-6028,2016-03-18 22:16,2016-03-18 22:16,NEW_ORDER
ENDED,999,27,(365) 9397-4139,2016-03-18 22:16,2016-03-18 22:16,BILLING_QUESTION
ENDED,994,3,(807) 7342-2825,2016-03-18 22:16,2016-03-18 22:17,COMPLAINT
STARTED,1003,27,(905) 3264-5904,2016-03-18 22:17,,
ENDED,972,20,(343) 1922-3362,2016-03-18 22:14,2016-03-18 22:17,PRODUCT_QUESTION
STARTED,1004,3,(365) 7683-5820,2016-03-18 22:17,,
STARTED,1005,20,(343) 6307-6019,2016-03-18 22:17,,
ENDED,981,39,(519) 6745-1612,2016-03-18 22:15,2016-03-18 22:17,PRODUCT_QUESTION
STARTED,1006,39,(613) 5491-7276,2016-03-18 22:17,,
ENDED,966,15,(437) 536-9508,2016-03-18 22:14,2016-03-18 22:17,REQUIRES_SUPERVISOR_ATTENTION
STARTED,1007,24,(365) 9762-7703,2016-03-18 22:17,,
STARTED,1008,15,(905) 538-7357,2016-03-18 22:17,,
ENDED,990,18,(647) 5046-0228,2016-03-18 22:16,2016-03-18 22:17,CANCELLATION
ENDED,937,38,(226) 4290-8459,2016-03-18 22:12,2016-03-18 22:17,NEW_ORDER
ENDED,959,22,(365) 335-0087,2016-03-18 22:14,2016-03-18 22:17,COMPLAINT
ENDED,956,37,(416) 7496-8709,2016-03-18 22:13,2016-03-18 22:17,REQUIRES_SUPERVISOR_ATTENTION
STARTED,1009,37,(705) 5262-7771,2016-03-18 22:17,,
ENDED,1006,39,(613) 5491-7276,2016-03-18 22:17,2016-03-18 22:17,TECH_SUPPORT
STARTED,1010,39,(519) 5364-7457,2016-03-18 22:17,,
ENDED,1007,24,(365) 9762-7703,2016-03-18 22:17,2016-03-18 22:17,REQUIRES_SUPERVISOR_ATTENTION
ENDED,985,8,(807) 6464-0847,2016-03-18 22:15,2016-03-18 22:17,BILLING_QUESTION
STARTED,1011,24,(519) 1633-7717,2016-03-18 22:17,,
ENDED,997,25,(416) 7086-5976,2016-03-18 22:16,2016-03-18 22:17,TECH_SUPPORT
STARTED,1012,22,(249) 4576-9609,2016-03-18 22:17,,
ENDED,1002,29,(905) 1882-2278,2016-03-18 22:16,2016-03-18 22:17,INCORRECT_NUMBER
STARTED,1013,25,(519) 3153-6895,2016-03-18 22:17,,
ENDED,922,30,(905) 2021-2787,2016-03-18 22:11,2016-03-18 22:17,CANCELLATION
STARTED,1014,38,(437) 4324-1886,2016-03-18 22:17,,
ENDED,996,9,(226) 3124-5352,2016-03-18 22:16,2016-03-18 22:17,REQUIRES_SUPERVISOR_ATTENTION
STARTED,1015,30,(613) 7496-0834,2016-03-18 22:17,,
STARTED,1016,9,(343) 1356-0230,2016-03-18 22:17,,
ENDED,976,10,(705) 5826-5177,2016-03-18 22:15,2016-03-18 22:17,SILENCE
ENDED,1016,9,(343) 1356-0230,2016-03-18 22:17,2016-03-18 22:18,SILENCE
ENDED,1009,37,(705) 5262-7771,2016-03-18 22:17,2016-03-18 22:18,CANCELLATION
ENDED,919,19,(437) 8340-8204,2016-03-18 22:11,2016-03-18 22:18,PRODUCT_QUESTION
ENDED,984,16,(705) 4086-4986,2016-03-18 22:15,2016-03-18 22:18,COMPLAINT
